tweet_id,retweet_count,fav_count
734787690684657664,6873,13389
734776360183431168,587,2669
734559631394082816,431,1597
733828123016450049,849,3830
733822306246479872,1102,3913
733482008106668032,1036,3352
733460102733135873,1401,4482
733109485275860992,17294,45290
732732193018155009,583,2597
732726085725589504,962,3757
732585889486888962,843,3926
732375214819057664,2741,8605
732005617171337216,5954,15900
731285275100512256,1073,3714
731156023742988288,1389,4088
730924654643314689,2162,6517
730573383004487680,2353,5244
730427201120833536,1131,3698
730211855403241472,1148,4076
730196704625098752,2104,5204
729854734790754305,1218,4286
729838605770891264,418,1813
729823566028484608,1348,4243
729463711119904772,2506,6184
729113531270991872,359,2007
728986383096946689,889,3377
728760639972315136,1847,4969
728751179681943552,739,2975
728653952833728512,1138,3532
728409960103686147,2194,5247
728387165835677696,1041,3911
728046963732717569,1278,4583
728035342121635841,1826,4832
728015554473250816,1193,4362
727685679342333952,692,3122
727644517743104000,1907,6283
727524757080539137,1335,4763
727314416056803329,814,3526
727286334147182592,892,3232
727175381690781696,1491,4118
727155742655025152,1441,3872
726935089318363137,2662,7321
726887082820554753,1639,4083
726828223124897792,1097,3778
726224900189511680,1263,4695
725842289046749185,2884,7494
725786712245440512,1480,4426
725729321944506368,1940,5516
725458796924002305,676,1500
724983749226668032,1423,3945
724771698126512129,696,2517
724405726123311104,1792,5643
724049859469295616,1921,4605
724046343203856385,605,2833
724004602748780546,1727,4453
723912936180330496,1330,4128
723688335806480385,3241,8206
723673163800948736,970,3214
723179728551723008,2046,5636
722974582966214656,1711,4374
722613351520608256,1784,5269
721503162398597120,2046,4960
721001180231503872,665,2684
720785406564900865,841,3316
720775346191278080,742,2634
720415127506415616,1621,4387
720389942216527872,2745,6820
720340705894408192,1058,3052
720059472081784833,1231,4138
720043174954147842,2180,5210
719991154352222208,1909,5140
719704490224398336,1582,4859
719551379208073216,2109,5383
719367763014393856,801,2969
719339463458033665,1356,4683
719332531645071360,1038,3624
718971898235854848,1198,3705
718939241951195136,1915,5571
718631497683582976,8810,20141
718613305783398402,525,2601
718540630683709445,1098,2649
718460005985447936,577,2875
718454725339934721,1635,5185
718246886998687744,545,2050
718234618122661888,1086,4111
717841801130979328,648,2603
717790033953034240,1224,3079
717537687239008257,2001,6126
717428917016076293,495,1701
717421804990701568,919,3355
717047459982213120,2071,6655
717009362452090881,1065,3476
716802964044845056,1273,4536
716791146589110272,1512,5872
716730379797970944,460,1306
716447146686459905,6405,13951
716439118184652801,238,2509
716285507865542656,1185,2956
716080869887381504,1894,5195
715928423106027520,954,3397
715758151270801409,1548,3969
715733265223708672,1843,4966
715704790270025728,613,2979
715696743237730304,1405,4155
715680795826982913,1765,4599
715360349751484417,1710,5811
715342466308784130,743,3211
715220193576927233,712,2566
715200624753819648,2050,5449
715009755312439296,1345,4432
714982300363173890,1125,3994
714962719905021952,4651,7828
714957620017307648,1545,4395
714631576617938945,1088,3475
714606013974974464,1013,3844
714485234495041536,1266,2885
714258258790387713,778,3199
714251586676113411,915,3474
714214115368108032,953,2412
714141408463036416,1522,4569
713919462244790272,847,3483
713909862279876608,596,2032
713900603437621249,810,3001
713761197720473600,1493,5186
713411074226274305,1403,4695
713177543487135744,3089,7657
713175907180089344,1576,4750
712809025985978368,7330,19793
712717840512598017,5443,13163
712668654853337088,1324,4426
712438159032893441,1701,5661
712309440758808576,25,260
712097430750289920,1130,4037
712092745624633345,979,3130
712085617388212225,529,3442
712065007010385924,682,2410
711998809858043904,137,0
711968124745228288,2519,8568
711743778164514816,1073,3019
711732680602345472,4497,9483
711694788429553666,19872,34948
711652651650457602,998,4118
711363825979756544,1239,3886
711306686208872448,795,3521
711008018775851008,682,3190
710997087345876993,1512,4842
710844581445812225,748,2709
710833117892898816,586,2866
710658690886586372,615,2457
710609963652087808,2557,5107
710588934686908417,2047,4857
710296729921429505,800,2521
710283270106132480,561,2266
710272297844797440,1376,4815
710269109699739648,1224,2558
710153181850935296,972,3094
710140971284037632,976,2950
710117014656950272,2168,5853
709918798883774466,1167,3174
709901256215666688,108,715
709852847387627521,1298,3729
709566166965075968,1317,3761
709556954897764353,1161,3494
709519240576036864,262,1582
709449600415961088,645,2366
709409458133323776,759,2792
709225125749587968,627,2546
709207347839836162,6359,13424
709198395643068416,697,2565
709179584944730112,735,2142
709158332880297985,453,2180
709042156699303936,1791,5074
708853462201716736,715,1908
708845821941387268,977,3162
708834316713893888,549,1813
708810915978854401,7589,17592
708738143638450176,886,2919
708711088997666817,794,2721
708479650088034305,739,2714
708469915515297792,893,3278
708400866336894977,11012,17054
708356463048204288,1466,3844
708349470027751425,804,2507
708149363256774660,1682,4550
708130923141795840,914,3608
708119489313951744,1066,2860
708109389455101952,588,2061
708026248782585858,2097,4649
707995814724026368,1221,3311
707983188426153984,2,51
707969809498152960,1055,2870
707776935007539200,1031,3496
707741517457260545,664,2646
707738799544082433,2694,4364
707693576495472641,1092,3650
707629649552134146,957,2754
707610948723478529,7001,18077
707420581654872064,758,2433
707411934438625280,652,2423
707387676719185920,1424,3738
707377100785885184,1174,3507
707315916783140866,701,2629
707297311098011648,873,2938
707059547140169728,740,2745
707038192327901184,873,2346
707021089608753152,1496,4331
707014260413456384,648,2453
706904523814649856,8547,15545
706901761596989440,658,2211
706681918348251136,1056,3541
706644897839910912,1192,2746
706593038911545345,687,2299
706538006853918722,1538,3691
706516534877929472,1126,3306
706346369204748288,1001,3676
706310011488698368,8727,22877
706291001778950144,511,1812
706265994973601792,1000,2905
706169069255446529,2429,4174
706166467411222528,1760,5493
706153300320784384,420,1594
705975130514706432,805,3308
705970349788291072,972,3356
705898680587526145,618,2533
705786532653883392,578,2080
705591895322394625,1260,3384
705475953783398401,1006,3160
705442520700944385,1799,4756
705428427625635840,1853,4075
705239209544720384,818,3200
705223444686888960,880,2758
705102439679201280,563,2295
705066031337840642,660,2321
704871453724954624,1216,4548
704859558691414016,598,2403
704847917308362754,1679,5455
704819833553219584,1099,2827
704761120771465216,3169,7091
704499785726889984,1089,3139
704491224099647488,92,814
704480331685040129,1155,3631
704364645503647744,3879,8591
704347321748819968,386,1690
704134088924532736,509,1617
704113298707505153,615,1986
704054845121142784,1000,3121
703774238772166656,509,1968
703769065844768768,1239,3517
703631701117943808,751,2777
703611486317502464,1660,4126
703425003149250560,1508,4062
703407252292673536,761,2631
703382836347330562,1248,3745
703356393781329922,422,2033
703268521220972544,607,2108
703079050210877440,3377,7884
703041949650034688,13712,28215
702932127499816960,790,2770
702899151802126337,491,1728
702684942141153280,1176,3429
702671118226825216,612,2340
702598099714314240,3583,11053
702539513671897089,1050,3067
702332542343577600,1695,3416
702321140488925184,1129,3509
702276748847800320,833,2645
702217446468493312,1462,5134
701981390485725185,1078,3678
701952816642965504,1111,4073
701889187134500865,1505,3806
701805642395348998,1846,3665
701601587219795968,502,2231
701570477911896070,1021,3005
701545186879471618,663,2829
701214700881756160,5601,13077
700890391244103680,628,2370
700864154249383937,667,2771
700847567345688576,544,2599
700796979434098688,1045,2598
700747788515020802,10254,24430
700518061187723268,873,2814
700505138482569216,624,2435
700462010979500032,1969,4431
700167517596164096,813,2834
700151421916807169,724,2393
700143752053182464,3011,8056
700062718104104960,756,2820
700029284593901568,634,2207
700002074055016451,1468,3534
699801817392291840,1053,3250
699788877217865730,543,2401
699779630832685056,1350,2960
699775878809702401,664,2094
699691744225525762,5010,10956
699446877801091073,2852,6339
699434518667751424,557,2319
699423671849451520,362,1464
699413908797464576,675,2198
699370870310113280,478,2005
699323444782047232,945,3373
699088579889332224,687,2385
699079609774645248,715,2609
699072405256409088,1292,3200
699060279947165696,1983,4034
699036661657767936,1301,2790
698989035503689728,1078,3613
698953797952008193,982,2890
698907974262222848,679,2715
698710712454139905,751,2642
698703483621523456,413,1553
698635131305795584,373,1372
698549713696649216,675,2474
698355670425473025,492,1998
698342080612007937,1040,2426
698262614669991936,2194,5072
698195409219559425,6529,17935
698178924120031232,802,3002
697995514407682048,363,1628
697990423684476929,1410,3510
697943111201378304,754,2564
697881462549430272,1294,3227
697630435728322560,589,1862
697616773278015490,1100,3362
697596423848730625,1375,3236
697575480820686848,551,2178
697516214579523584,1238,2218
697482927769255936,740,2590
697463031882764288,1507,3650
697270446429966336,2029,4989
697259378236399616,1086,3514
697255105972801536,1269,3226
697242256848379904,731,2692
696900204696625153,1120,3412
696894894812565505,737,2509
696886256886657024,1956,5171
696877980375769088,779,2609
696754882863349760,388,1575
696744641916489729,1030,2223
696713835009417216,711,2539
696518437233913856,1848,4165
696490539101908992,162,1307
696488710901260288,1131,2717
696405997980676096,1243,3430
696100768806522880,724,2068
695816827381944320,1279,3205
695794761660297217,851,3402
695767669421768709,817,2002
695629776980148225,2302,4886
695446424020918272,1977,4653
695409464418041856,3899,9206
695314793360662529,1608,3896
695095422348574720,673,2814
695074328191332352,1206,3033
695064344191721472,655,1716
695051054296211456,860,2844
694925794720792577,1003,2884
694905863685980160,1023,2958
694669722378485760,15789,38103
694356675654983680,316,1610
694352839993344000,678,2175
694342028726001664,531,1684
694329668942569472,545,2144
694206574471057408,2227,4473
694183373896572928,1014,3143
694001791655137281,1131,3619
693993230313091072,442,2000
693942351086120961,404,1846
693647888581312512,648,2877
693644216740769793,142,1432
693642232151285760,454,2717
693629975228977152,875,2616
693622659251335168,404,1645
693590843962331137,2146,5420
693582294167244802,279,1758
693486665285931008,684,1895
693280720173801472,1360,3590
693267061318012928,899,2546
693262851218264065,549,2384
693231807727280129,800,3058
693155686491000832,3503,8438
693109034023534592,671,1832
693095443459342336,505,1999
692919143163629568,813,2855
692905862751522816,961,2600
692901601640583168,661,1911
692894228850999298,883,2435
692828166163931137,962,3071
692752401762250755,3970,7307
692568918515392513,1679,4642
692535307825213440,1483,3414
692530551048294401,456,1974
692423280028966913,253,1576
692417313023332352,3800,10010
692187005137076224,898,2698
692158366030913536,872,2302
692142790915014657,429,1753
692041934689402880,1391,3636
692017291282812928,1048,3059
691820333922455552,1802,4217
691793053716221953,4596,8685
691756958957883396,1121,3087
691675652215414786,558,2073
691483041324204033,624,2532
691459709405118465,1252,4337
691444869282295808,931,2834
691416866452082688,8359,20684
691321916024623104,721,2760
691096613310316544,977,3167
691090071332753408,371,1820
690989312272396288,3147,6324
690959652130045952,1377,3815
690938899477221376,2182,4419
690932576555528194,1116,3512
690735892932222976,1400,4036
690728923253055490,569,2318
690690673629138944,865,2485
690649993829576704,307,1396
690607260360429569,19,308
690597161306841088,657,2096
690400367696297985,493,1995
690374419777196032,945,3474
690360449368465409,974,2841
690348396616552449,558,1603
690248561355657216,453,1801
690021994562220032,1132,2986
690015576308211712,807,2680
690005060500217858,1850,3907
689999384604450816,411,1524
689993469801164801,502,1567
689977555533848577,487,1454
689905486972461056,759,2591
689877686181715968,1301,3225
689835978131935233,822,2313
689661964914655233,1012,3415
689659372465688576,4263,11109
689623661272240129,715,2393
689599056876867584,6046,12443
689557536375177216,507,2198
689517482558820352,1566,3621
689289219123089408,1012,2406
689283819090870273,1208,3516
689280876073582592,788,2135
689275259254616065,268,1237
689255633275777024,1177,2734
689154315265683456,1100,3266
689143371370250240,566,2172
688916208532455424,955,2920
688908934925697024,846,2262
688898160958271489,862,2245
688894073864884227,768,2384
688828561667567616,405,1470
688804835492233216,215,1022
688789766343622656,728,2364
688547210804498433,770,2783
688519176466644993,798,2464
688385280030670848,4870,9945
688211956440801280,916,2377
688179443353796608,645,2261
688116655151435777,858,3013
688064179421470721,393,1832
687841446767013888,2776,5858
687826841265172480,1247,2920
687818504314159109,1044,2682
687807801670897665,765,2555
687732144991551489,720,1882
687704180304273409,926,2609
687664829264453632,563,2076
687494652870668288,629,2051
687480748861947905,272,1710
687476254459715584,591,2115
687460506001633280,592,2182
687399393394311168,686,2029
687317306314240000,10042,21510
687312378585812992,2086,4650
687127927494963200,2512,5841
687124485711986689,557,2316
687109925361856513,2708,6200
687102708889812993,1089,2497
687096057537363968,669,2398
686947101016735744,3476,9205
686760001961103360,1506,3759
686749460672679938,1602,3714
686730991906516992,1311,4444
686683045143953408,882,3001
686618349602762752,1490,3929
686606069955735556,592,2017
686394059078897668,750,1881
686386521809772549,971,3475
686377065986265092,618,2368
686358356425093120,750,2349
686286779679375361,1828,4276
686050296934563840,809,2360
686035780142297088,133,1238
686034024800862208,1283,3332
686007916130873345,459,2637
686003207160610816,702,1944
685973236358713344,588,2260
685943807276412928,672,1754
685906723014619143,3192,8055
685681090388975616,138,2167
685667379192414208,631,2498
685663452032069632,1603,3469
685641971164143616,851,3130
685547936038666240,17182,35274
685532292383666176,1265,3256
685325112850124800,4384,10152
685321586178670592,710,2832
685315239903100929,1182,3575
685307451701334016,482,2210
685268753634967552,1329,3324
685198997565345792,735,2485
685169283572338688,1564,4375
684969860808454144,421,2453
684959798585110529,3429,7129
684940049151070208,1149,3443
684926975086034944,519,3749
684914660081053696,1604,3738
684902183876321280,585,2005
684880619965411328,907,2246
684830982659280897,23661,37555
684800227459624960,1088,2901
684594889858887680,3874,9565
684588130326986752,1544,4403
684567543613382656,1355,3217
684538444857667585,1057,2836
684481074559381504,1282,4134
684460069371654144,609,2110
684241637099323392,3617,8727
684225744407494656,232,1323
684222868335505415,1519,4110
684200372118904832,1131,2321
684195085588783105,569,2046
684188786104872960,1289,3718
684177701129875456,737,2153
684147889187209216,1640,3178
684122891630342144,522,2127
684097758874210310,1573,4391
683857920510050305,1224,4053
683852578183077888,385,2054
683849932751646720,1076,2805
683834909291606017,1212,2801
683828599284170753,1158,2978
683773439333797890,1486,3576
683742671509258241,3656,6966
683515932363329536,3186,7879
683498322573824003,1052,3380
683481228088049664,1088,2811
683462770029932544,734,2605
683449695444799489,1762,4160
683391852557561860,2614,8125
683357973142474752,1033,3143
683142553609318400,1143,3077
683111407806746624,1000,3633
683098815881154561,717,2312
683078886620553216,617,2123
683030066213818368,803,2303
682962037429899265,18343,39608
682808988178739200,203,1891
682788441537560576,1226,2641
682750546109968385,479,1625
682697186228989953,393,1405
682662431982772225,1174,3253
682638830361513985,658,2198
682429480204398592,1271,3658
682406705142087680,1936,8097
682393905736888321,748,2379
682389078323662849,511,1784
682303737705140231,1093,3290
682259524040966145,1340,4450
682242692827447297,1298,3471
682088079302213632,10894,19599
682059653698686977,1858,5301
682047327939461121,1061,3432
682032003584274432,2210,7029
682003177596559360,1672,3362
681981167097122816,1129,2958
681891461017812993,910,2634
681694085539872773,4430,13648
681679526984871937,488,1873
681654059175129088,1018,2818
681610798867845120,518,2040
681579835668455424,1437,3787
681523177663676416,6390,15304
681340665377193984,303,1748
681339448655802368,4441,9911
681320187870711809,836,2834
681302363064414209,2007,4217
681297372102656000,1048,3398
681281657291280384,1208,3427
681261549936340994,299,1553
681242418453299201,597,1594
681231109724700672,528,2551
681193455364796417,1633,3958
680970795137544192,725,2586
680959110691590145,2171,4858
680940246314430465,1159,3441
680934982542561280,482,2217
680913438424612864,677,2552
680889648562991104,401,1881
680836378243002368,1460,3676
680805554198020098,723,2315
680801747103793152,904,2526
680798457301471234,1141,3048
680609293079592961,783,2809
680583894916304897,1467,3840
680497766108381184,2094,4512
680494726643068929,528,1825
680473011644985345,817,2702
680440374763077632,552,1549
680221482581123072,316,1553
680206703334408192,1286,3020
680191257256136705,558,2291
680176173301628928,1707,4159
680161097740095489,801,2468
680145970311643136,1903,3853
680130881361686529,1040,2448
680115823365742593,998,2889
680100725817409536,1497,3803
680085611152338944,9731,13634
680070545539371008,962,2736
680055455951884288,7798,17808
679877062409191424,705,2092
679872969355714560,723,2314
679862121895714818,683,2626
679854723806179328,1353,3064
679844490799091713,854,2528
679828447187857408,15333,38650
679777920601223168,1224,3288
679736210798047232,876,2228
679729593985699840,902,2307
679722016581222400,517,1765
679530280114372609,2270,5065
679527802031484928,798,2820
679511351870550016,1404,3598
679503373272485890,1618,3367
679475951516934144,701,2241
679462823135686656,20611,33875
679405845277462528,1320,2537
679158373988876288,8876,22907
679148763231985668,1124,2949
679132435750195208,1270,3156
679111216690831360,2801,6350
679062614270468097,8986,18224
679047485189439488,749,2402
679001094530465792,1345,3002
678991772295516161,1280,2476
678969228704284672,503,1743
678800283649069056,984,2738
678798276842360832,1298,3713
678774928607469569,1006,2959
678767140346941444,1497,3757
678764513869611008,524,1736
678755239630127104,3623,7611
678740035362037760,1862,3990
678708137298427904,2660,5910
678675843183484930,1626,3050
678643457146150913,467,2178
678446151570427904,1720,4246
678424312106393600,2778,5761
678410210315247616,1990,4506
678399652199309312,30154,61605
678396796259975168,456,1687
678389028614488064,459,1983
678380236862578688,986,2582
678341075375947776,589,1833
678334497360859136,292,1378
678278586130948096,6622,12197
678255464182861824,405,1682
678023323247357953,424,2042
678021115718029313,6931,14591
677961670166224897,1827,3620
677918531514703872,445,1433
677895101218201600,2304,5126
677716515794329600,1060,3229
677700003327029250,1562,3590
677698403548192770,348,1293
677687604918272002,916,2621
677673981332312066,1627,3535
677662372920729601,1063,2068
677644091929329666,866,1987
677573743309385728,794,2266
677565715327688705,496,1361
677557565589463040,1266,2576
677547928504967168,3943,7344
677530072887205888,243,1126
677335745548390400,1943,3232
677334615166730240,320,1436
677331501395156992,257,1151
677328882937298944,1630,3846
677314812125323265,586,1740
677301033169788928,449,1318
677269281705472000,766,2100
677228873407442944,1773,3739
677187300187611136,997,2888
676975532580409345,1162,2933
676957860086095872,880,2327
676949632774234114,428,1373
676948236477857792,948,2290
676946864479084545,410,1797
676942428000112642,828,2196
676936541936185344,5331,13440
676916996760600576,1943,3136
676897532954456065,785,2377
676864501615042560,780,2227
676821958043033607,16939,24397
676819651066732545,718,1904
676811746707918848,457,1499
676776431406465024,2175,5267
676617503762681856,1066,3058
676613908052996102,210,1148
676606785097199616,476,1986
676603393314578432,424,1232
676593408224403456,2334,4824
676590572941893632,139,974
676588346097852417,864,2462
676582956622721024,305,1270
676575501977128964,1215,2725
676533798876651520,602,1980
676496375194980353,577,1594
676470639084101634,5059,12269
676440007570247681,725,1814
676430933382295552,373,1469
676263575653122048,590,2184
676237365392908289,318,1286
676219687039057920,33619,78992
676215927814406144,635,1827
676191832485810177,1109,2394
676146341966438401,721,2015
676121918416756736,1258,2254
676101918813499392,1247,2954
676098748976615425,1558,3172
676089483918516224,462,1377
675898130735476737,624,1718
675891555769696257,943,2237
675888385639251968,1036,2503
675878199931371520,1517,4400
675870721063669760,609,1726
675853064436391936,1403,2833
675849018447167488,165,989
675845657354215424,962,2393
675822767435051008,572,1603
675820929667219457,247,1098
675798442703122432,3648,10788
675781562965868544,510,1694
675740360753160193,373,1218
675710890956750848,896,1988
675707330206547968,744,2089
675706639471788032,103,676
675534494439489536,451,1899
675531475945709568,414,1238
675522403582218240,307,1085
675517828909424640,491,1372
675501075957489664,6249,17991
675497103322386432,1394,3295
675489971617296384,639,1359
675483430902214656,1043,1934
675432746517426176,609,1590
675372240448454658,544,1790
675362609739206656,246,1099
675354435921575936,18424,34360
675349384339542016,2431,4122
675334060156301312,1387,2915
675166823650848770,1737,3786
675153376133427200,2796,6597
675149409102012420,1805,3906
675147105808306176,258,988
675146535592706048,334,1248
675145476954566656,965,2235
675135153782571009,528,1359
675113801096802304,839,2044
675111688094527488,270,1004
675109292475830276,1212,2916
675047298674663426,352,1108
675015141583413248,1283,2825
675006312288268288,242,1018
675003128568291329,504,1616
674999807681908736,1185,2352
674805413498527744,379,899
674800520222154752,922,3138
674793399141146624,1171,2617
674790488185167872,270,1150
674788554665512960,222,845
674781762103414784,1294,2098
674774481756377088,510,1183
674767892831932416,856,1914
674764817387900928,256,823
674754018082705410,479,1420
674752233200820224,497,1531
674743008475090944,585,1461
674742531037511680,54,512
674739953134403584,422,1168
674737130913071104,99,671
674690135443775488,499,1192
674670581682434048,694,1683
674664755118911488,271,957
674646392044941312,535,1492
674644256330530816,293,1073
674638615994089473,621,1744
674632714662858753,613,1561
674606911342424069,107,980
674468880899788800,2203,6486
674447403907457024,382,1107
674436901579923456,419,1160
674422304705744896,565,1484
674416750885273600,148,708
674410619106390016,499,1245
674394782723014656,612,1558
674372068062928900,329,883
674330906434379776,77,582
674318007229923329,551,1472
674307341513269249,7394,11805
674291837063053312,6305,15384
674271431610523648,772,1632
674269164442398721,242,932
674265582246694913,898,1704
674262580978937856,488,1350
674255168825880576,599,1523
674082852460433408,180,780
674075285688614912,305,1016
674063288070742018,2372,6616
674053186244734976,1391,3464
674051556661161984,510,1508
674045139690631169,684,1470
674042553264685056,136,747
674038233588723717,436,1141
674036086168010753,233,874
674024893172875264,1304,1865
674019345211760640,320,1175
674014384960745472,689,1629
674008982932058114,373,1245
673956914389192708,1028,2030
673919437611909120,387,1213
673906403526995968,1734,3317
673887867907739649,267,970
673716320723169284,812,3200
673715861853720576,2226,3694
673711475735838725,316,1078
673709992831262724,293,882
673708611235921920,308,1114
673707060090052608,416,1143
673705679337693185,419,1303
673700254269775872,605,1488
673697980713705472,2084,3951
673689733134946305,688,1808
673688752737402881,524,1312
673686845050527744,463,1497
673680198160809984,495,1421
673662677122719744,383,1297
673656262056419329,257,742
673636718965334016,394,1160
673612854080196609,770,1645
673583129559498752,391,1233
673580926094458881,281,859
673576835670777856,594,1433
673363615379013632,328,1057
673359818736984064,708,1508
673355879178194945,622,1545
673352124999274496,572,1713
673350198937153538,223,758
673345638550134785,1365,2617
673343217010679808,282,1007
673342308415348736,628,1316
673320132811366400,8418,14028
673317986296586240,280,895
673295268553605120,3358,7804
673270968295534593,392,1100
673240798075449344,769,1469
673213039743795200,896,2339
673148804208660480,665,1767
672997845381865473,760,2033
672995267319328768,314,990
672988786805112832,305,1006
672984142909456390,572,1288
672980819271634944,1051,1872
672975131468300288,969,1747
672970152493887488,375,990
672968025906282496,579,1363
672964561327235073,678,1472
672902681409806336,532,1412
672898206762672129,443,920
672884426393653248,876,1610
672877615439593473,391,1064
672834301050937345,606,1364
672828477930868736,515,1299
672640509974827008,340,1007
672622327801233409,520,1340
672614745925664768,619,1270
672609152938721280,409,1151
672604026190569472,429,1153
672594978741354496,638,1371
672591762242805761,349,985
672591271085670400,197,754
672538107540070400,391,1063
672523490734551040,181,672
672488522314567680,461,1152
672482722825261057,638,1175
672481316919734272,128,735
672475084225949696,739,1489
672466075045466113,570,1406
672272411274932228,3575,6685
672267570918129665,642,1549
672264251789176834,359,1187
672256522047614977,1646,2915
672254177670729728,779,1476
672248013293752320,637,1787
672245253877968896,164,708
672239279297454080,335,924
672231046314901505,1060,1909
672222792075620352,223,812
672205392827572224,1216,2333
672169685991993344,390,1053
672160042234327040,381,900
672139350159835138,764,1811
672125275208069120,1206,2492
672095186491711488,386,1030
672082170312290304,385,976
672068090318987265,543,1340
671896809300709376,4375,8765
671891728106971137,593,1377
671882082306625538,1451,3590
671879137494245376,727,1472
671874878652489728,582,1292
671866342182637568,525,1163
671855973984772097,478,948
671789708968640512,3678,7311
671768281401958400,551,1236
671763349865160704,974,1745
671744970634719232,812,1396
671743150407421952,240,764
671735591348891648,789,1496
671729906628341761,4609,8849
671561002136281088,7650,13317
671550332464455680,219,947
671547767500775424,630,1407
671544874165002241,1106,2067
671542985629241344,596,1130
671538301157904385,416,957
671536543010570240,429,1222
671533943490011136,609,1061
671528761649688577,272,872
671520732782923777,559,1450
671518598289059840,306,979
671511350426865664,767,1672
671504605491109889,3728,7301
671497587707535361,472,955
671488513339211776,494,1048
671486386088865792,215,606
671485057807351808,243,788
671390180817915904,778,1467
671362598324076544,309,1159
671357843010908160,155,415
671355857343524864,118,495
671347597085433856,457,1005
671186162933985280,227,762
671182547775299584,361,1160
671166507850801152,374,904
671163268581498880,1171,1722
671159727754231808,86,387
671154572044468225,228,745
671151324042559489,161,694
671147085991960577,241,696
671141549288370177,689,1212
671138694582165504,425,963
671134062904504320,204,773
671122204919246848,2670,3624
671115716440031232,812,1403
671109016219725825,460,1185
670995969505435648,306,1147
670842764863651840,9258,25445
670840546554966016,206,617
670838202509447168,733,1155
670833812859932673,132,461
670832455012716544,230,760
670826280409919488,4298,5769
670823764196741120,201,801
670822709593571328,102,632
670815497391357952,1637,3293
670811965569282048,283,1167
670807719151067136,519,1187
670804601705242624,1002,2041
670803562457407488,92,350
670797304698376195,248,754
670792680469889025,292,863
670789397210615808,252,685
670786190031921152,212,623
670783437142401025,417,848
670782429121134593,823,1629
670780561024270336,301,802
670778058496974848,76,339
670764103623966721,448,1112
670755717859713024,120,464
670733412878163972,535,993
670727704916926465,387,864
670717338665226240,522,1257
670704688707301377,390,787
670691627984359425,255,609
670679630144274432,307,775
670676092097810432,45,260
670668383499735048,5321,11121
670474236058800128,809,1584
670468609693655041,89,363
670465786746662913,584,1006
670452855871037440,219,567
670449342516494336,708,1233
670444955656130560,2085,6940
670442337873600512,206,674
670435821946826752,553,1090
670434127938719744,683,1455
670433248821026816,120,333
670428280563085312,672,1439
670427002554466305,174,537
670421925039075328,676,1362
670420569653809152,331,654
670417414769758208,340,586
670411370698022913,953,2114
670408998013820928,235,575
670403879788544000,165,448
670385711116361728,226,579
670374371102445568,283,763
670361874861563904,70,336
670338931251150849,118,442
670319130621435904,1300,3986
670303360680108032,142,440
670290420111441920,299,734
670093938074779648,356,1069
670086499208155136,264,724
670079681849372674,1330,2305
670073503555706880,835,1623
670069087419133954,257,654
670061506722140161,364,791
670055038660800512,349,693
670046952931721218,187,671
670040295598354432,117,780
670037189829525505,296,608
670003130994700288,97,344
669993076832759809,88,337
669972011175813120,170,459
669970042633789440,64,312
669942763794931712,177,526
669926384437997569,111,389
669923323644657664,61,242
669753178989142016,425,839
669749430875258880,68,282
669684865554620416,92,539
669683899023405056,116,406
669682095984410625,138,365
669680153564442624,303,693
669661792646373376,461,835
669625907762618368,1906,3666
669603084620980224,390,983
669597912108789760,160,529
669583744538451968,985,1545
669573570759163904,152,449
669571471778410496,1056,1638
669567591774625800,60,241
669564461267722241,130,398
669393256313184256,81,376
669375718304980992,763,1385
669371483794317312,188,513
669367896104181761,166,473
669363888236994561,242,645
669359674819481600,131,380
669354382627049472,1338,2799
669353438988365824,268,668
669351434509529089,198,456
669328503091937280,439,1043
669327207240699904,121,595
669324657376567296,216,512
669216679721873412,405,932
669214165781868544,178,457
669203728096960512,501,1045
669037058363662336,327,676
669015743032369152,390,765
669006782128353280,263,593
669000397445533696,6703,21587
668994913074286592,247,455
668992363537309700,367,772
668989615043424256,342,704
668988183816871936,499,933
668986018524233728,176,570
668981893510119424,325,560
668979806671884288,372,819
668975677807423489,616,1357
668967877119254528,25,152
668960084974809088,250,731
668955713004314625,74,289
668932921458302977,60,277
668902994700836864,106,328
668892474547511297,160,410
668872652652679168,313,546
668852170888998912,174,468
668826086256599040,147,452
668815180734689280,285,589
668779399630725120,395,728
668655139528511488,229,548
668645506898350081,569,930
668643542311546881,557,921
668641109086707712,561,1117
668636665813057536,510,1082
668633411083464705,1738,2924
668631377374486528,338,743
668627278264475648,119,329
668625577880875008,140,406
668623201287675904,824,1501
668620235289837568,45,214
668614819948453888,332,630
668587383441514497,1142,1722
668567822092664832,61,252
668544745690562560,239,537
668542336805281792,225,479
668537837512433665,78,257
668528771708952576,236,480
668507509523615744,113,335
668496999348633600,139,423
668484198282485761,248,440
668480044826800133,155,477
668466899341221888,543,914
668297328638447616,313,638
668291999406125056,34,258
668286279830867968,143,520
668274247790391296,240,852
668268907921326080,250,573
668256321989451776,649,1350
668248472370458624,511,1024
668237644992782336,2984,6420
668226093875376128,110,315
668221241640230912,209,524
668204964695683073,203,568
668190681446379520,204,671
668171859951755264,202,506
668154635664932864,330,511
668142349051129856,301,579
668113020489474048,255,686
667937095915278337,832,1317
667924896115245057,116,309
667915453470232577,58,217
667911425562669056,316,509
667902449697558528,390,872
667886921285246976,1145,1950
667885044254572545,508,844
667878741721415682,124,403
667873844930215936,426,650
667866724293877760,1079,3088
667861340749471744,81,250
